"Time","ec"
1437721454995,913
1437721455003,508
1437721455011,410
1437721455019,356
1437721455027,332
1437721455034,291
1437721455042,276
1437721455050,271
1437721455058,269
1437721455066,261
1437721455074,269
1437721455081,269
1437721455089,266
1437721455097,261
1437721455105,266
1437721455113,264
1437721455121,266
1437721455128,264
1437721455136,271
1437721455144,273
1437721455152,271
1437721455160,276
1437721455168,276
1437721455175,276
1437721455183,278
1437721455191,278
1437721455199,283
1437721455207,283
1437721455215,281
1437721455222,288
1437721455230,286
1437721455238,300
1437721455246,305
1437721455254,327
1437721455262,330
1437721455269,330
1437721455277,352
1437721455285,366
1437721455293,388
1437721455301,403
1437721455309,413
1437721455316,410
1437721455324,403
1437721455332,376
1437721455340,354
1437721455348,339
1437721455356,322
1437721455363,310
1437721455371,298
1437721455379,291
1437721455387,283
1437721455395,283
1437721455402,283
1437721455410,283
1437721455418,283
1437721455426,286
1437721455434,286
1437721455442,286
1437721455449,286
1437721455457,286
1437721455465,283
1437721455473,286
1437721455481,288
1437721455489,283
1437721455496,281
1437721455504,278
1437721455512,278
1437721455520,271
1437721455528,269
1437721455536,266
1437721455543,259
1437721455551,261
1437721455559,261
1437721455567,264
1437721455575,256
1437721455583,244
1437721455590,247
1437721455598,237
1437721455606,234
1437721455614,237
1437721455622,232
1437721455630,234
1437721455637,232
1437721455645,237
1437721455653,234
1437721455661,234
1437721455669,234
1437721455677,232
1437721455684,234
1437721455692,232
1437721455700,229
1437721455708,227
1437721455716,229
1437721455724,227
1437721455731,229
1437721455739,227
1437721455747,234
1437721455755,251
1437721455763,261
1437721455771,264
1437721455779,273
1437721455786,276
1437721455794,269
1437721455802,264
1437721455810,256
1437721455818,256
1437721455826,266
1437721455834,269
1437721455841,266
1437721455849,264
1437721455857,266
1437721455865,242
1437721455873,129
1437721455881,122
1437721455889,459
1437721455896,1189
1437721455904,1360
1437721455912,811
1437721455920,459
1437721455928,354
1437721455936,310
1437721455944,259
1437721455952,232
1437721455959,225
1437721455967,220
1437721455975,210
1437721455983,215
1437721455991,205
1437721455999,200
1437721456007,205
1437721456014,203
1437721456022,210
1437721456030,210
1437721456038,210
1437721456046,212
1437721456054,217
1437721456062,220
1437721456069,220
1437721456077,222
1437721456085,225
1437721456093,227
1437721456101,232
1437721456109,234
1437721456117,234
1437721456124,234
1437721456132,227
1437721456140,220
1437721456148,222
1437721456156,222
1437721456164,234
1437721456172,229
1437721456179,229
1437721456187,242
1437721456195,254
1437721456203,271
1437721456211,278
1437721456219,293
1437721456227,305
1437721456234,308
1437721456242,300
1437721456250,288
1437721456258,269
1437721456266,251
1437721456274,237
1437721456282,229
1437721456289,222
1437721456297,222
1437721456305,225
1437721456313,222
1437721456321,227
1437721456329,232
1437721456337,237
1437721456345,237
1437721456352,239
1437721456360,244
1437721456368,242
1437721456376,244
1437721456384,239
1437721456392,237
1437721456400,234
1437721456407,234
1437721456415,234
1437721456423,234
1437721456431,232
1437721456439,232
1437721456447,234
1437721456455,232
1437721456462,227
1437721456470,227
1437721456478,232
1437721456486,232
1437721456494,227
1437721456502,227
1437721456510,229
1437721456517,237
1437721456525,232
1437721456533,225
1437721456541,225
1437721456549,225
1437721456557,229
1437721456565,225
1437721456573,222
1437721456580,225
1437721456588,222
1437721456596,222
1437721456604,210
1437721456612,208
1437721456620,210
1437721456628,210
1437721456636,212
1437721456643,212
1437721456651,225
1437721456659,237
1437721456667,237
1437721456675,242
1437721456683,247
1437721456691,244
1437721456699,234
1437721456706,227
1437721456714,227
1437721456722,220
1437721456730,217
1437721456738,215
1437721456746,212
1437721456754,203
1437721456761,105
1437721456769,27
1437721456777,229
1437721456785,881
1437721456793,1475
1437721456801,1199
1437721456809,569
1437721456817,344
1437721456824,288
1437721456832,215
1437721456840,186
1437721456848,171
1437721456856,168
1437721456864,166
1437721456872,166
1437721456880,166
1437721456887,164
1437721456895,161
1437721456903,156
1437721456911,149
1437721456919,144
1437721456927,144
1437721456935,139
1437721456943,134
1437721456950,132
1437721456958,129
1437721456966,125
1437721456974,122
1437721456982,125
1437721456990,132
1437721456998,127
1437721457005,122
1437721457013,122
1437721457021,122
1437721457029,127
1437721457037,127
1437721457045,129
1437721457053,132
1437721457061,139
1437721457068,149
1437721457076,156
1437721457084,159
1437721457092,166
1437721457100,188
1437721457108,200
1437721457116,210
1437721457124,229
1437721457131,239
1437721457139,239
1437721457147,237
1437721457155,227
1437721457163,222
1437721457171,220
1437721457179,212
1437721457186,208
1437721457194,205
1437721457202,200
1437721457210,200
1437721457218,200
1437721457226,195
1437721457234,193
1437721457242,190
1437721457249,190
1437721457257,188
1437721457265,193
1437721457273,195
1437721457281,200
1437721457289,205
1437721457297,205
1437721457305,205
1437721457312,200
1437721457320,205
1437721457328,205
1437721457336,203
1437721457344,205
1437721457352,203
1437721457360,203
1437721457368,203
1437721457375,200
1437721457383,200
1437721457391,198
1437721457399,200
1437721457407,195
1437721457415,193
1437721457423,200
1437721457430,195
1437721457438,195
1437721457446,203
1437721457454,210
1437721457462,212
1437721457470,215
1437721457477,215
1437721457485,227
1437721457493,244
1437721457501,249
1437721457509,256
1437721457517,259
1437721457525,254
1437721457532,254
1437721457540,251
1437721457548,247
1437721457556,254
1437721457564,256
1437721457572,256
1437721457580,256
1437721457587,251
1437721457595,168
1437721457603,88
1437721457611,242
1437721457619,850
1437721457627,1465
1437721457634,1218
1437721457642,620
1437721457650,403
1437721457658,332
1437721457666,273
1437721457674,239
1437721457682,222
1437721457689,217
1437721457697,220
1437721457705,222
1437721457713,220
1437721457721,229
1437721457729,232
1437721457737,225
1437721457744,222
1437721457752,220
1437721457760,215
1437721457768,215
1437721457776,215
1437721457784,215
1437721457791,215
1437721457799,217
1437721457807,225
1437721457815,222
1437721457823,227
1437721457831,232
1437721457839,232
1437721457846,232
1437721457854,237
1437721457862,237
1437721457870,229
1437721457878,227
1437721457886,237
1437721457894,242
1437721457901,266
1437721457909,259
1437721457917,259
1437721457925,278
1437721457933,288
1437721457941,305
1437721457948,322
1437721457956,334
1437721457964,322
1437721457972,315
1437721457980,300
1437721457988,293
1437721457996,288
1437721458003,278
1437721458011,273
1437721458019,273
1437721458027,269
1437721458035,266
1437721458043,271
1437721458051,271
1437721458058,273
1437721458066,273
1437721458074,273
1437721458082,271
1437721458090,271
1437721458098,276
1437721458105,278
1437721458113,283
1437721458121,288
1437721458129,281
1437721458136,283
1437721458144,281
1437721458152,273
1437721458160,273
1437721458167,269
1437721458175,271
1437721458183,271
1437721458191,273
1437721458199,273
1437721458207,281
1437721458214,278
1437721458222,283
1437721458230,283
1437721458238,273
1437721458246,278
1437721458254,281
1437721458261,266
1437721458269,273
1437721458277,283
1437721458285,276
1437721458293,283
1437721458301,295
1437721458308,300
1437721458316,298
1437721458324,293
1437721458332,291
1437721458340,291
1437721458348,288
1437721458356,293
1437721458363,286
1437721458371,288
1437721458379,288
1437721458387,283
1437721458395,208
1437721458403,107
1437721458410,205
1437721458418,764
1437721458426,1467
1437721458434,1267
1437721458442,654
1437721458450,432
1437721458457,356
1437721458465,305
1437721458473,254
1437721458481,239
1437721458489,232
1437721458497,232
1437721458504,234
1437721458512,234
1437721458520,229
1437721458528,232
1437721458536,232
1437721458544,232
1437721458552,232
1437721458559,227
1437721458567,227
1437721458575,225
1437721458583,225
1437721458591,232
1437721458599,232
1437721458606,234
1437721458614,220
1437721458622,215
1437721458630,229
1437721458638,234
1437721458646,232
1437721458653,234
1437721458661,242
1437721458669,234
1437721458677,234
1437721458685,239
1437721458693,247
1437721458700,261
1437721458708,266
1437721458716,276
1437721458724,286
1437721458732,298
1437721458740,320
1437721458748,334
1437721458755,332
1437721458763,322
1437721458771,315
1437721458779,298
1437721458787,281
1437721458795,271
1437721458802,264
1437721458810,256
1437721458818,251
1437721458826,239
1437721458834,244
1437721458842,244
1437721458849,244
1437721458857,244
1437721458865,244
1437721458873,244
1437721458881,232
1437721458889,232
1437721458896,229
1437721458904,222
1437721458912,220
1437721458920,217
1437721458928,212
1437721458936,210
1437721458944,198
1437721458952,188
1437721458959,188
1437721458967,183
1437721458975,181
1437721458983,173
1437721458991,171
1437721458999,171
1437721459007,176
1437721459014,181
1437721459022,176
1437721459030,168
1437721459038,166
1437721459046,171
1437721459054,171
1437721459062,173
1437721459069,176
1437721459077,166
1437721459085,166
1437721459093,164
1437721459101,164
1437721459109,171
1437721459117,178
1437721459125,190
1437721459132,190
1437721459140,195
1437721459148,188
1437721459156,183
1437721459164,183
1437721459172,183
1437721459180,186
1437721459187,178
1437721459195,186
1437721459203,181
1437721459211,71
1437721459219,17
1437721459227,247
1437721459235,964
1437721459242,1428
1437721459250,1013
1437721459258,503
1437721459266,330
1437721459274,276
1437721459282,208
1437721459290,181
1437721459297,164
1437721459305,161
1437721459313,166
1437721459321,168
1437721459329,173
1437721459337,173
1437721459345,186
1437721459352,183
1437721459360,168
1437721459368,168
1437721459376,178
1437721459384,166
1437721459392,168
1437721459400,178
1437721459407,171
1437721459415,166
1437721459423,161
1437721459431,161
1437721459439,161
1437721459447,142
1437721459455,134
1437721459462,134
1437721459470,127
1437721459478,144
1437721459486,144
1437721459494,142
1437721459502,149
1437721459510,146
1437721459518,151
1437721459525,161
1437721459533,161
1437721459541,168
1437721459549,190
1437721459557,200
1437721459565,205
1437721459573,208
1437721459580,186
1437721459588,171
1437721459596,146
1437721459604,139
1437721459612,125
1437721459620,110
1437721459628,110
1437721459635,107
1437721459643,110
1437721459651,100
1437721459659,122
1437721459667,127
1437721459675,112
1437721459683,107
1437721459690,112
1437721459698,105
1437721459706,112
1437721459714,105
1437721459722,95
1437721459730,93
1437721459738,117
1437721459745,122
1437721459753,107
1437721459761,103
1437721459769,83
1437721459777,78
1437721459784,83
1437721459792,78
1437721459800,73
1437721459808,63
1437721459816,63
1437721459824,83
1437721459831,88
1437721459839,107
1437721459847,78
1437721459855,93
1437721459863,98
1437721459870,83
1437721459878,103
1437721459886,93
1437721459894,83
1437721459902,78
1437721459909,66
1437721459917,61
1437721459925,78
1437721459933,76
1437721459941,66
1437721459948,46
1437721459956,34
1437721459964,76
1437721459972,120
1437721459980,76
1437721459988,66
1437721459995,71
1437721460003,56
1437721460011,68
1437721460019,46
1437721460027,61
1437721460034,61
1437721460042,46
1437721460050,49
1437721460058,-83
1437721460066,-149
1437721460073,105
1437721460081,952
1437721460089,1514
1437721460097,1079
1437721460105,435
1437721460113,203
1437721460120,93
1437721460128,27
1437721460136,37
1437721460144,-2
1437721460152,0
1437721460159,-29
1437721460167,-24
1437721460175,-54
1437721460183,-39
1437721460191,-7
1437721460198,-39
1437721460206,-83
1437721460214,-37
1437721460222,-44
1437721460230,-63
1437721460237,-61
1437721460245,-78
1437721460253,-100
1437721460261,-103
1437721460269,-103
1437721460277,-120
1437721460284,-103
1437721460292,-144
1437721460300,-144
1437721460308,-115
1437721460316,-154
1437721460323,-164
1437721460331,-166
1437721460339,-161
1437721460347,-149
1437721460355,-134
1437721460362,-154
1437721460370,-183
1437721460378,-122
1437721460386,-132
1437721460394,-149
1437721460401,-105
1437721460409,-90
1437721460417,-71
1437721460425,-63
1437721460433,-110
1437721460441,-110
1437721460448,-112
1437721460456,-120
1437721460464,-137
1437721460472,-173
1437721460480,-134
1437721460487,-117
1437721460495,-166
1437721460503,-154
1437721460511,-178
1437721460519,-215
1437721460527,-144
1437721460535,-164
1437721460542,-176
1437721460550,-166
1437721460558,-200
1437721460566,-151
1437721460574,-161
1437721460582,-183
1437721460590,-183
1437721460597,-186
1437721460605,-183
1437721460613,-227
1437721460621,-203
1437721460629,-154
1437721460637,-205
1437721460645,-256
1437721460652,-217
1437721460660,-188
1437721460668,-222
1437721460676,-247
1437721460684,-203
1437721460692,-205
1437721460700,-254
1437721460707,-222
1437721460715,-247
1437721460723,-227
1437721460731,-251
1437721460739,-264
1437721460747,-259
1437721460755,-283
1437721460762,-251
1437721460770,-266
1437721460778,-293
1437721460786,-310
1437721460794,-266
1437721460802,-298
1437721460810,-305
1437721460817,-278
1437721460825,-337
1437721460833,-334
1437721460841,-315
1437721460849,-354
1437721460857,-300
1437721460865,-288
1437721460873,-337
1437721460880,-308
1437721460888,-330
1437721460896,-322
1437721460904,-332
1437721460912,-315
1437721460920,-396
1437721460928,-352
1437721460935,-342
1437721460943,-356
1437721460951,-330
1437721460959,-449
1437721460967,-544
1437721460975,-500
1437721460983,273
1437721460990,1208
1437721460998,1135
1437721461006,281
1437721461014,-95
1437721461022,-193
1437721461030,-378
1437721461038,-403
1437721461045,-398
1437721461053,-405
1437721461061,-374
1437721461069,-388
1437721461077,-476
1437721461085,-405
1437721461093,-378
1437721461100,-398
1437721461108,-457
1437721461116,-447
1437721461124,-371
1437721461132,-391
1437721461140,-386
1437721461148,-449
1437721461155,-449
1437721461163,-391
1437721461171,-410
1437721461179,-403
1437721461187,-474
1437721461195,-452
1437721461203,-430
1437721461210,-427
1437721461218,-403
1437721461226,-427
1437721461234,-454
1437721461242,-422
1437721461250,-427
1437721461258,-447
1437721461266,-383
1437721461274,-374
1437721461281,-344
1437721461289,-405
1437721461297,-347
1437721461305,-369
1437721461313,-361
1437721461321,-269
1437721461329,-303
1437721461337,-281
1437721461344,-391
1437721461352,-315
1437721461360,-288
1437721461368,-347
1437721461376,-354
1437721461384,-415
1437721461392,-398
1437721461400,-403
1437721461407,-403
1437721461415,-366
1437721461423,-403
1437721461431,-366
1437721461439,-366
1437721461447,-437
1437721461455,-356
1437721461463,-369
1437721461471,-435
1437721461478,-425
1437721461486,-327
1437721461494,-393
1437721461502,-454
1437721461510,-374
1437721461518,-371
1437721461526,-376
1437721461534,-413
1437721461541,-386
1437721461549,-378
1437721461557,-396
1437721461565,-396
1437721461573,-388
1437721461581,-396
1437721461589,-400
1437721461597,-366
1437721461604,-415
1437721461612,-425
1437721461620,-410
1437721461628,-415
1437721461636,-388
1437721461644,-393
1437721461652,-425
